sample_ID,morphology,morphology_raw,morph_ratio
CHQ|10.1016/j.scitotenv.2021.148001,Film,Sheet,0.0113
CHH|10.1016/j.scitotenv.2021.148001,Film,Sheet,0.0113
ZHB|10.1016/j.scitotenv.2021.148001,Film,Sheet,0.0113
DAS|10.1016/j.scitotenv.2021.148001,Film,Sheet,0.0113
XHS|10.1016/j.scitotenv.2021.148001,Film,Sheet,0.0113
HNZ|10.1016/j.scitotenv.2021.148001,Film,Sheet,0.0113
TCH|10.1016/j.scitotenv.2021.148001,Film,Sheet,0.0113
WHH|10.1016/j.scitotenv.2021.148001,Film,Sheet,0.0113
Spr|10.1016/j.scitotenv.2021.148001,Film,Sheet,0.0113
Sum|10.1016/j.scitotenv.2021.148001,Film,Sheet,0.0113
Aut|10.1016/j.scitotenv.2021.148001,Film,Sheet,0.0113
Win|10.1016/j.scitotenv.2021.148001,Film,Sheet,0.0113
Grab24|doi.org/10.1016/j.envpol.2018.06.033,Film,films,0.5
Grab1|doi.org/10.1016/j.envpol.2018.06.033,Film,films,0.5
Net12|doi.org/10.1016/j.envpol.2018.06.033,Film,films,0.166666667
Net2|doi.org/10.1016/j.envpol.2018.06.033,Film,films,0.749890303
Net9|doi.org/10.1016/j.envpol.2018.06.033,Film,films,0.500736618
Net10|doi.org/10.1016/j.envpol.2018.06.033,Film,films,0.25019305
Net15|doi.org/10.1016/j.envpol.2018.06.033,Film,films,0.679579149
Net18|doi.org/10.1016/j.envpol.2018.06.033,Film,films,0.665973666
Net19|doi.org/10.1016/j.envpol.2018.06.033,Film,films,0.5
Net20|doi.org/10.1016/j.envpol.2018.06.033,Film,films,0.200279135
Net3|doi.org/10.1016/j.envpol.2018.06.033,Film,films,0.11122449
Net16|doi.org/10.1016/j.envpol.2018.06.033,Film,films,0.333402147
Net13|doi.org/10.1016/j.envpol.2018.06.033,Film,films,0.862116788
Net14|doi.org/10.1016/j.envpol.2018.06.033,Film,films,0.199842644
Net24|doi.org/10.1016/j.envpol.2018.06.033,Film,films,0.076957797
Net11|doi.org/10.1016/j.envpol.2018.06.033,Film,films,0.791885115
doi.org/10.3389/frans.2022.857694|SanMarcos,Fragment,fragments,0.005347594
doi.org/10.3389/frans.2022.857694|Waco,Fragment,fragments,0.049773756
doi.org/10.3389/frans.2022.857694|Wilsons,Fragment,fragments,0.066666667
doi.org/10.1021/acs.est.9b04896 | 401,Fragment,fragments,0.04
doi.org/10.1021/acs.est.9b04896 | 391,Fragment,fragments,0.90909
doi.org/10.1021/acs.est.9b04896 | 393,Fragment,fragments,0.392857143
doi.org/10.1021/acs.est.9b04896 | 418,Fragment,fragments,0.16
doi.org/10.1021/acs.est.9b04896 | 417,Fragment,fragments,0.545454545
doi.org/10.1021/acs.est.9b04896 | 412,Fragment,fragments,0.24
doi.org/10.1021/acs.est.9b04896 | 422,Fragment,fragments,0.196721311
doi.org/10.1021/acs.est.9b04896 | 426,Fragment,fragments,0.565789474
doi.org/10.1021/acs.est.9b04896 | 413,Fragment,fragments,0.5625
